Unnamed: 0,flat_data,Target,Path,height,width,channels,CircleArea,x_circle,y_circle,r_circle,b_mean_circle,g_mean_circle,r_mean_circle,b_var_circle,g_var_circle,r_var_circle,b_std_circle,g_std_circle,r_std_circle,HOG,HOG_max,HOG_min,HOG_mean,HOG_std,SIFT,SIFT_mean,SIFT_std,TEXTURE,New Target,New Target Name
138,[0 0 0 ... 0 4 0],1,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211013 - Flipoff e Cap Parma - 11 - Trasparente - Nero - Oro - 32 mm - 1000 ml/Product_Prod0075_Cam00_Pre00_Img000_ResM001_ResImg000.png,1024,1280,3,282743.1,594,454,300,68.0,74.0,69.0,465.0,700.0,876.0,22.0,26.0,30.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999147022,0.0009325369213374,0.0170076134577749,0.0659873001956967,[11.  0.  0. ...  2.  0.  0.],22.44504,39.302757,"[ 7.41980970e-01  1.48706735e+01  9.89556241e-01  7.11884802e+02
  9.00863593e-01  1.98575998e+01  2.83266854e+03  1.59399304e+00
  1.98588362e+00  4.54063721e-03  9.24994299e-01 -6.08102351e-01
  9.07426415e-01]",0,Flipoff Trasparente
139,[0 0 0 ... 0 4 0],1,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211013 - Flipoff e Cap Parma - 11 - Trasparente - Nero - Oro - 32 mm - 1000 ml/Product_Prod0009_Cam00_Pre00_Img000_ResM001_ResImg000.png,1024,1280,3,282743.1,598,448,300,74.0,81.0,76.0,370.0,518.0,654.0,19.0,23.0,26.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999985436,0.0009437237106942,0.0173108119779926,0.0658660554617558,[145.  32.   0. ...   2.   0.   0.],22.491014,39.26654,"[ 7.41969106e-01  1.49037855e+01  9.90807942e-01  8.10625435e+02
  8.99525524e-01  2.17653467e+01  3.22759795e+03  1.58584112e+00
  1.98785193e+00  4.16966353e-03  9.31985058e-01 -5.99901507e-01
  9.04283484e-01]",0,Flipoff Trasparente
140,[0 0 0 ... 0 4 0],2,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211013 - Flipoff e Cap Parma - 13 - Trasparente - Rosso - Oro - 32 mm - 1000 ml/Product_Prod0046_Cam00_Pre00_Img000_ResM001_ResImg000.png,1024,1280,3,280861.29,594,482,299,59.0,69.0,79.0,592.0,717.0,538.0,24.0,27.0,23.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999912254,0.0007686005065908,0.0163996852609672,0.0657601852422124,[39.  4.  0. ...  5.  0.  2.],23.611736,38.60692,"[ 7.44014399e-01  1.58285898e+01  9.88286493e-01  6.75600818e+02
  9.00706452e-01  1.93762585e+01  2.68657468e+03  1.57956264e+00
  1.98761596e+00  4.27393051e-03  9.34516966e-01 -5.98515412e-01
  9.03687996e-01]",0,Flipoff Trasparente
141,[0 0 0 ... 0 0 0],2,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211013 - Flipoff e Cap Parma - 13 - Trasparente - Rosso - Oro - 32 mm - 1000 ml/Product_Prod0017_Cam00_Pre00_Img000_ResM001_ResImg000.png,1024,1280,3,282743.1,600,472,300,60.0,70.0,79.0,568.0,703.0,559.0,24.0,27.0,24.0,[0. 0. 0. ... 0. 0. 0.],0.9999999998228376,0.0007303789325955,0.0166231171624086,0.066338089011531,[0. 0. 0. ... 5. 0. 1.],22.406218,39.316643,"[ 7.41988644e-01  1.68898707e+01  9.87876120e-01  6.96496145e+02
  8.99464367e-01  1.98113214e+01  2.76909471e+03  1.57573274e+00
  1.99320537e+00  3.80814250e-03  9.46791780e-01 -5.90677011e-01
  9.00918163e-01]",0,Flipoff Trasparente
142,[0 0 0 ... 0 0 0],2,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211013 - Flipoff e Cap Parma - 13 - Trasparente - Rosso - Oro - 32 mm - 1000 ml/Product_Prod0042_Cam00_Pre00_Img000_ResM001_ResImg000.png,1024,1280,3,284631.2,598,460,301,66.0,76.0,85.0,552.0,730.0,533.0,24.0,27.0,23.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999840072,0.0009357957952459,0.0170717491268422,0.0662240549925245,[59.  0.  0. ...  1.  0.  6.],22.447872,39.294853,"[ 7.40038482e-01  1.52544168e+01  9.90493846e-01  8.02278364e+02
  8.98395551e-01  2.15294248e+01  3.19385904e+03  1.61427961e+00
  2.02886958e+00  4.29377293e-03  9.49260551e-01 -5.98215426e-01
  9.07071828e-01]",0,Flipoff Trasparente
143,[0 0 0 ... 0 4 0],2,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211013 - Flipoff e Cap Parma - 13 - Trasparente - Rosso - Oro - 32 mm - 1000 ml/Product_Prod0103_Cam00_Pre00_Img000_ResM001_ResImg000.png,1024,1280,3,282743.1,602,462,300,62.0,71.0,80.0,509.0,628.0,460.0,23.0,25.0,21.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999857778,0.0009186250547746,0.0167954871510991,0.0659993415481742,[0. 0. 0. ... 1. 0. 0.],22.488585,39.27381,"[ 7.41976354e-01  1.57746765e+01  9.88845945e-01  7.07071596e+02
  8.99793783e-01  2.01553571e+01  2.81251171e+03  1.57784716e+00
  1.98561340e+00  4.30817998e-03  9.35476196e-01 -5.96266091e-01
  9.02587083e-01]",0,Flipoff Trasparente
144,[0 0 0 ... 0 4 0],2,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211013 - Flipoff e Cap Parma - 13 - Trasparente - Rosso - Oro - 32 mm - 1000 ml/Product_Prod0070_Cam00_Pre00_Img000_ResM001_ResImg000.png,1024,1280,3,172020.9,600,456,234,49.0,56.0,71.0,287.0,319.0,286.0,17.0,18.0,17.0,[0. 0. 0. ... 0. 0. 0.],0.995663677534606,0.0010915751199379,0.0106281419112043,0.0534439569941271,[19. 68.  0. ... 11.  3.  3.],21.480318,39.83462,"[ 8.38632260e-01  6.80018942e+00  9.88541780e-01  2.96713378e+02
  9.42678799e-01  1.00011991e+01  1.18005332e+03  9.78441913e-01
  1.18932231e+00  5.63926034e-03  5.82352579e-01 -6.35094826e-01
  8.18067596e-01]",0,Flipoff Trasparente
145,[0 0 0 ... 0 4 0],2,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211013 - Flipoff e Cap Parma - 13 - Trasparente - Rosso - Oro - 32 mm - 1000 ml/Product_Prod0039_Cam00_Pre00_Img000_ResM001_ResImg000.png,1024,1280,3,282743.1,602,466,300,61.0,70.0,80.0,480.0,591.0,453.0,22.0,24.0,21.0,[0. 0. 0. ... 0. 0. 0.],0.999999999966338,0.0004446487321118,0.0167643910835007,0.0660917477711818,[33. 12.  6. ...  2.  0.  0.],22.718903,39.14015,"[ 7.41980438e-01  1.52504123e+01  9.88899050e-01  6.86840920e+02
  8.99325333e-01  1.98894303e+01  2.73211327e+03  1.57042803e+00
  1.98359837e+00  4.35184537e-03  9.41868994e-01 -5.91570864e-01
  9.00450969e-01]",0,Flipoff Trasparente
146,[0 0 0 ... 8 4 0],2,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211013 - Flipoff e Cap Parma - 13 - Trasparente - Rosso - Oro - 32 mm - 1000 ml/Product_Prod0045_Cam00_Pre00_Img000_ResM001_ResImg000.png,1024,1280,3,282743.1,600,478,300,58.0,68.0,77.0,612.0,738.0,545.0,25.0,27.0,23.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999923854,0.0008430889444507,0.0165718268068354,0.0660558553780321,[55.  0.  0. ... 15.  4.  0.],22.297739,39.37969,"[ 7.41980824e-01  1.62353468e+01  9.87805991e-01  6.65654405e+02
  9.00021675e-01  1.92558712e+01  2.64638227e+03  1.59235901e+00
  2.00507307e+00  4.24444896e-03  9.39920369e-01 -5.98151992e-01
  9.05040555e-01]",0,Flipoff Trasparente
147,[0 0 0 ... 8 4 0],2,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211013 - Flipoff e Cap Parma - 13 - Trasparente - Rosso - Oro - 32 mm - 1000 ml/Product_Prod0097_Cam00_Pre00_Img000_ResM001_ResImg000.png,1024,1280,3,282743.1,602,466,300,62.0,72.0,81.0,710.0,881.0,694.0,27.0,30.0,26.0,[0. 0. 0. ... 0. 0. 0.],0.9999999998419752,0.0007031663554335,0.0165199580961123,0.0661532683724307,[125.  17.   0. ...   5.   0.   0.],22.120712,39.47917,"[ 7.41978600e-01  1.63201280e+01  9.89112258e-01  7.49411977e+02
  8.99113277e-01  2.02998957e+01  2.98132778e+03  1.60653701e+00
  2.02515928e+00  3.88111937e-03  9.47747319e-01 -5.96974554e-01
  9.06252088e-01]",0,Flipoff Trasparente
148,[0 0 0 ... 0 4 0],2,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211013 - Flipoff e Cap Parma - 13 - Trasparente - Rosso - Oro - 32 mm - 1000 ml/Product_Prod0037_Cam00_Pre00_Img000_ResM001_ResImg000.png,1024,1280,3,172020.9,594,476,234,50.0,57.0,73.0,313.0,344.0,285.0,18.0,19.0,17.0,[0. 0. 0. ... 0. 0. 0.],0.9999999996839506,0.0009314993171349,0.0108776799850142,0.0530792110203631,[7. 0. 0. ... 0. 0. 0.],23.840996,38.463104,"[ 8.38620738e-01  6.51194041e+00  9.89465137e-01  3.09040951e+02
  9.41997488e-01  1.01988229e+01  1.22965186e+03  9.86228890e-01
  1.19588151e+00  5.48823237e-03  5.82660141e-01 -6.38079471e-01
  8.20823239e-01]",0,Flipoff Trasparente
149,[0 0 0 ... 0 4 0],2,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211013 - Flipoff e Cap Parma - 13 - Trasparente - Rosso - Oro - 32 mm - 1000 ml/Product_Prod0016_Cam00_Pre00_Img000_ResM001_ResImg000.png,1024,1280,3,282743.1,588,458,300,65.0,74.0,83.0,530.0,682.0,466.0,23.0,26.0,22.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999799726,0.0007738348022915,0.0171454941768226,0.0661206446498525,[0. 0. 0. ... 0. 0. 0.],23.334959,38.78182,"[ 7.41967348e-01  1.59804756e+01  9.89554837e-01  7.64910438e+02
  9.00411486e-01  2.09829403e+01  3.04366128e+03  1.59437801e+00
  1.99529423e+00  4.38515515e-03  9.30888732e-01 -6.03302488e-01
  9.06304130e-01]",0,Flipoff Trasparente
150,[0 0 0 ... 0 0 0],2,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211013 - Flipoff e Cap Parma - 13 - Trasparente - Rosso - Oro - 32 mm - 1000 ml/Product_Prod0095_Cam00_Pre00_Img000_ResM001_ResImg000.png,1024,1280,3,170553.78,596,464,233,56.0,62.0,77.0,855.0,963.0,738.0,29.0,31.0,27.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999656036,0.0006120380337794,0.0104161121926049,0.0529613656767999,[0. 0. 0. ... 0. 0. 3.],21.276363,39.946846,"[ 8.40323293e-01  7.65331924e+00  9.90509869e-01  4.03188380e+02
  9.41167089e-01  1.09565386e+01  1.60510020e+03  9.94240409e-01
  1.21020524e+00  3.84251331e-03  6.01746867e-01 -6.33358862e-01
  8.21052069e-01]",0,Flipoff Trasparente
151,[0 0 0 ... 0 4 0],2,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211013 - Flipoff e Cap Parma - 13 - Trasparente - Rosso - Oro - 32 mm - 1000 ml/Product_Prod0043_Cam00_Pre00_Img000_ResM001_ResImg000.png,1024,1280,3,282743.1,610,468,300,61.0,71.0,80.0,565.0,687.0,517.0,24.0,26.0,23.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999881648,0.0007455314558684,0.0167394929825274,0.0660980582660296,[0. 0. 0. ... 0. 0. 0.],22.915863,39.02497,"[ 7.41977222e-01  1.67969779e+01  9.88127576e-01  7.07339505e+02
  8.99211572e-01  2.00347039e+01  2.81256104e+03  1.58350844e+00
  2.00105788e+00  4.18899386e-03  9.43834939e-01 -5.94275156e-01
  9.03095046e-01]",0,Flipoff Trasparente
152,[0 0 0 ... 0 4 0],2,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211013 - Flipoff e Cap Parma - 13 - Trasparente - Rosso - Oro - 32 mm - 1000 ml/Product_Prod0047_Cam00_Pre00_Img000_ResM001_ResImg000.png,1024,1280,3,282743.1,608,490,300,58.0,68.0,78.0,490.0,625.0,500.0,22.0,25.0,22.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999990152,0.0008313045306871,0.0165942200344646,0.0660924697985875,[113.   2.   0. ...   0.   0.   2.],22.380972,39.33021,"[ 7.41990679e-01  1.57310558e+01  9.88124193e-01  6.62259768e+02
  9.00306953e-01  1.94157316e+01  2.63330802e+03  1.57128369e+00
  1.98640394e+00  4.33713744e-03  9.38002622e-01 -5.93238268e-01
  9.01395385e-01]",0,Flipoff Trasparente
153,[0 0 0 ... 0 4 0],2,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211013 - Flipoff e Cap Parma - 13 - Trasparente - Rosso - Oro - 32 mm - 1000 ml/Product_Prod0040_Cam00_Pre00_Img000_ResM001_ResImg000.png,1024,1280,3,282743.1,598,472,300,70.0,80.0,89.0,538.0,732.0,433.0,23.0,27.0,21.0,[0. 0. 0. ... 0. 0. 0.],0.999999999977883,0.0008388625285935,0.0177112069225889,0.0659713632481612,[37.  0.  0. ...  0.  0.  0.],22.841307,39.063408,"[ 7.41963419e-01  1.47279068e+01  9.91624831e-01  8.79195193e+02
  8.99485354e-01  2.26173961e+01  3.50205287e+03  1.59509268e+00
  1.99424305e+00  4.74163341e-03  9.24415515e-01 -6.03929785e-01
  9.06464053e-01]",0,Flipoff Trasparente
154,[0 0 0 ... 8 4 0],2,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211013 - Flipoff e Cap Parma - 13 - Trasparente - Rosso - Oro - 32 mm - 1000 ml/Product_Prod0015_Cam00_Pre00_Img000_ResM001_ResImg000.png,1024,1280,3,280861.29,588,468,299,65.0,75.0,84.0,483.0,620.0,411.0,22.0,25.0,20.0,[0. 0. 0. ... 0. 0. 0.],0.999999999934694,0.0005161787844242,0.0169944922758175,0.0659060503785602,[0. 0. 0. ... 4. 0. 0.],22.839645,39.07416,"[ 7.44010184e-01  1.53037133e+01  9.89990594e-01  7.64406493e+02
  9.00334212e-01  2.10011818e+01  3.04232226e+03  1.56862157e+00
  1.97149655e+00  4.61700455e-03  9.31796885e-01 -5.98259699e-01
  9.02183368e-01]",0,Flipoff Trasparente
155,[0 0 0 ... 0 4 0],2,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211013 - Flipoff e Cap Parma - 13 - Trasparente - Rosso - Oro - 32 mm - 1000 ml/Product_Prod0096_Cam00_Pre00_Img000_ResM001_ResImg000.png,1024,1280,3,282743.1,594,460,300,61.0,71.0,80.0,645.0,774.0,618.0,25.0,28.0,25.0,[0. 0. 0. ... 0. 0. 0.],0.999999999972502,0.0008307569952823,0.0164116384622841,0.0661380437087119,[23.  1.  0. ...  1.  0.  0.],22.154291,39.46222,"[ 7.41973902e-01  1.55764881e+01  9.89270289e-01  7.25797328e+02
  8.98706666e-01  2.01232484e+01  2.88761282e+03  1.58892046e+00
  2.01257843e+00  3.19933908e-03  9.50509125e-01 -5.91025788e-01
  9.02742624e-01]",0,Flipoff Trasparente
156,[0 0 0 ... 0 4 0],2,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211013 - Flipoff e Cap Parma - 13 - Trasparente - Rosso - Oro - 32 mm - 1000 ml/Product_Prod0069_Cam00_Pre00_Img000_ResM001_ResImg000.png,1024,1280,3,280861.29,608,474,299,60.0,70.0,79.0,514.0,620.0,471.0,23.0,25.0,22.0,[0. 0. 0. ... 0. 0. 0.],0.9999999996970412,0.0004113338566545,0.016559318024224,0.0656776932992195,[129.  16.   0. ...   7.   0.   0.],23.202866,38.854523,"[ 7.44019413e-01  1.50637280e+01  9.88877644e-01  6.77125343e+02
  9.00715960e-01  1.95908847e+01  2.69343764e+03  1.55988438e+00
  1.96647122e+00  4.13658924e-03  9.34311522e-01 -5.94211140e-01
  9.00045952e-01]",0,Flipoff Trasparente
157,[0 0 0 ... 0 4 0],2,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211013 - Flipoff e Cap Parma - 13 - Trasparente - Rosso - Oro - 32 mm - 1000 ml/Product_Prod0038_Cam00_Pre00_Img000_ResM001_ResImg000.png,1024,1280,3,282743.1,618,498,300,65.0,75.0,84.0,469.0,614.0,423.0,22.0,25.0,21.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999723094,0.0008995366304718,0.0172573260597867,0.0659647529300199,[31.  1.  0. ...  3.  0.  0.],22.647348,39.18272,"[ 7.41966106e-01  1.58912316e+01  9.89585142e-01  7.62854050e+02
  8.99483829e-01  2.10743312e+01  3.03552497e+03  1.58650252e+00
  1.99195339e+00  4.50021460e-03  9.36151684e-01 -5.99478799e-01
  9.04461095e-01]",0,Flipoff Trasparente
158,[0 0 0 ... 8 4 0],2,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211013 - Flipoff e Cap Parma - 13 - Trasparente - Rosso - Oro - 32 mm - 1000 ml/Product_Prod0044_Cam00_Pre00_Img000_ResM001_ResImg000.png,1024,1280,3,169092.94,596,486,232,53.0,59.0,74.0,308.0,339.0,290.0,18.0,18.0,17.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999974964,0.0009291818818558,0.0106855968520354,0.0530130373200864,[0. 0. 0. ... 7. 0. 0.],22.096655,39.495342,"[ 8.40314019e-01  7.41435270e+00  9.88720853e-01  3.28649528e+02
  9.41726147e-01  1.04895656e+01  1.30718376e+03  9.74300351e-01
  1.18605496e+00  5.41710179e-03  5.88297462e-01 -6.32804322e-01
  8.16263535e-01]",0,Flipoff Trasparente
159,[0 0 0 ... 0 4 0],2,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211013 - Flipoff e Cap Parma - 13 - Trasparente - Rosso - Oro - 32 mm - 1000 ml/Product_Prod0048_Cam00_Pre00_Img000_ResM001_ResImg000.png,1024,1280,3,282743.1,610,456,300,60.0,70.0,79.0,575.0,683.0,518.0,24.0,26.0,23.0,[0. 0. 0. ... 0. 0. 0.],0.9983773126191288,0.0007131646217113,0.016613074378964,0.06604549366247,[15.  1.  0. ...  3.  0.  1.],22.714024,39.139538,"[ 7.41980910e-01  1.64506958e+01  9.88114931e-01  6.92016874e+02
  8.99656497e-01  1.97899706e+01  2.75161680e+03  1.58223315e+00
  1.99626246e+00  3.98270846e-03  9.43390791e-01 -5.93787343e-01
  9.02487028e-01]",0,Flipoff Trasparente
160,[0 0 0 ... 0 4 0],3,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211013 - Flipoff e Cap Parma - 18 - Trasparente - Rosso - Argento - 32 mm - 1000 ml/Product_Prod0022_Cam00_Pre00_Img000_ResM001_ResImg000.png,1024,1280,3,284631.2,606,464,301,79.0,82.0,86.0,988.0,971.0,530.0,31.0,31.0,23.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999948284,0.0009898872180466,0.0176475149216003,0.0662416803216201,[44.  1.  0. ...  2.  0.  5.],23.689693,38.55606,"[ 7.40047532e-01  1.78752396e+01  9.90417722e-01  9.32655859e+02
  8.98488884e-01  2.30621764e+01  3.71274819e+03  1.62518587e+00
  2.02251885e+00  3.90960576e-03  9.38959772e-01 -6.09280400e-01
  9.10942207e-01]",0,Flipoff Trasparente
161,[0 0 0 ... 0 4 0],3,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211013 - Flipoff e Cap Parma - 18 - Trasparente - Rosso - Argento - 32 mm - 1000 ml/Product_Prod0018_Cam00_Pre00_Img000_ResM001_ResImg000.png,1024,1280,3,286525.57,592,478,302,79.0,82.0,87.0,939.0,915.0,474.0,31.0,30.0,22.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999907752,0.0009658582979544,0.0179243165161574,0.0665458108002366,[28.  1.  0. ...  1. 29. 40.],23.322258,38.779713,"[ 7.38001766e-01  1.82466842e+01  9.90272748e-01  9.37848493e+02
  8.97568951e-01  2.33488733e+01  3.73314729e+03  1.62951601e+00
  2.02716087e+00  3.97984940e-03  9.43246814e-01 -6.08515446e-01
  9.11025719e-01]",0,Flipoff Trasparente
162,[0 0 0 ... 0 4 0],3,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211013 - Flipoff e Cap Parma - 18 - Trasparente - Rosso - Argento - 32 mm - 1000 ml/Product_Prod0041_Cam00_Pre00_Img000_ResM001_ResImg000.png,1024,1280,3,284631.2,592,456,301,80.0,83.0,88.0,1023.0,1002.0,543.0,32.0,32.0,23.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999983378,0.0010199147449759,0.017719178960563,0.0661803933389473,[45.  0.  0. ...  1.  0.  1.],23.728456,38.53377,"[ 7.40037918e-01  1.93021423e+01  9.89954898e-01  9.60701909e+02
  8.97755590e-01  2.34066063e+01  3.82350549e+03  1.63431931e+00
  2.03646289e+00  3.63335312e-03  9.46913517e-01 -6.06991897e-01
  9.11182897e-01]",0,Flipoff Trasparente
163,[0 0 0 ... 0 4 0],3,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211013 - Flipoff e Cap Parma - 18 - Trasparente - Rosso - Argento - 32 mm - 1000 ml/Product_Prod0062_Cam00_Pre00_Img000_ResM001_ResImg000.png,1024,1280,3,280861.29,596,466,299,79.0,82.0,87.0,953.0,923.0,461.0,31.0,30.0,21.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999810578,0.0010111824656977,0.017374803610608,0.0656369676849538,[21.  1.  0. ...  1.  0.  2.],22.742052,39.132286,"[ 7.44013132e-01  1.74920309e+01  9.90420597e-01  9.12936116e+02
  8.99875449e-01  2.26965364e+01  3.63425243e+03  1.59278392e+00
  1.98066296e+00  4.04272458e-03  9.28608053e-01 -6.08108568e-01
  9.06986534e-01]",0,Flipoff Trasparente
164,[0 0 0 ... 0 4 0],3,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211013 - Flipoff e Cap Parma - 18 - Trasparente - Rosso - Argento - 32 mm - 1000 ml/Product_Prod0034_Cam00_Pre00_Img000_ResM001_ResImg000.png,1024,1280,3,284631.2,604,478,301,77.0,80.0,85.0,910.0,879.0,459.0,30.0,30.0,21.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999954512,0.0006705805549786,0.0176965726880919,0.0661864418186769,[7. 0. 0. ... 0. 0. 5.],23.690857,38.566113,"[ 7.40047470e-01  1.96413913e+01  9.89033808e-01  8.95478135e+02
  8.97555581e-01  2.27045043e+01  3.56227115e+03  1.61964511e+00
  2.02514968e+00  4.35637142e-03  9.49284700e-01 -6.03713773e-01
  9.08967878e-01]",0,Flipoff Trasparente
165,[0 0 0 ... 0 4 0],4,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211013 - Flipoff e Cap Parma - 19 - Trasparente - Nero - Argento - 32 mm - 1000 ml/Product_Prod0003_Cam00_Pre00_Img000_ResM001_ResImg000.png,1024,1280,3,282743.1,600,470,300,75.0,75.0,67.0,804.0,921.0,960.0,28.0,30.0,31.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999836126,0.0009616902940897,0.0168842753963019,0.0661878301791249,[67.  7.  0. ...  3.  0.  1.],22.283817,39.39087,"[ 7.41991012e-01  1.85510279e+01  9.87816688e-01  7.61271056e+02
  8.99443676e-01  2.01899333e+01  3.02653320e+03  1.61979029e+00
  1.99247934e+00  4.12631278e-03  9.39426765e-01 -6.12073160e-01
  9.09540459e-01]",0,Flipoff Trasparente
166,[0 0 0 ... 0 4 0],4,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211013 - Flipoff e Cap Parma - 19 - Trasparente - Nero - Argento - 32 mm - 1000 ml/Product_Prod0098_Cam00_Pre00_Img000_ResM001_ResImg000.png,1024,1280,3,282743.1,600,458,300,80.0,81.0,73.0,688.0,778.0,811.0,26.0,28.0,28.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999895568,0.0005857517884902,0.0167066167279139,0.0661485760887285,[69. 10.  0. ...  9. 21. 15.],22.847729,39.06631,"[ 7.41970848e-01  2.13213664e+01  9.87310365e-01  8.40045208e+02
  8.97967144e-01  2.16963089e+01  3.33885947e+03  1.61757382e+00
  2.00995323e+00  3.75809550e-03  9.60983129e-01 -6.00749123e-01
  9.06497699e-01]",0,Flipoff Trasparente
167,[0 0 0 ... 0 4 0],4,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211013 - Flipoff e Cap Parma - 19 - Trasparente - Nero - Argento - 32 mm - 1000 ml/Product_Prod0026_Cam00_Pre00_Img000_ResM001_ResImg000.png,1024,1280,3,284631.2,612,460,301,80.0,82.0,73.0,710.0,806.0,836.0,27.0,28.0,29.0,[0. 0. 0. ... 0. 0. 0.],0.999999999988777,0.0006445411707507,0.0168917218061018,0.0662702030503365,[53.  8.  0. ... 16.  0.  1.],22.711138,39.140865,"[ 7.40038181e-01  2.15315638e+01  9.87511649e-01  8.61999899e+02
  8.96584611e-01  2.20551911e+01  3.42646803e+03  1.63640524e+00
  2.03991665e+00  3.93327716e-03  9.71047886e-01 -5.98273193e-01
  9.07993147e-01]",0,Flipoff Trasparente
168,[0 0 0 ... 0 4 0],4,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211013 - Flipoff e Cap Parma - 19 - Trasparente - Nero - Argento - 32 mm - 1000 ml/Product_Prod0067_Cam00_Pre00_Img000_ResM001_ResImg000.png,1024,1280,3,282743.1,610,472,300,76.0,77.0,69.0,876.0,1001.0,1044.0,30.0,32.0,32.0,[0. 0. 0. ... 0. 0. 0.],0.9974909103222522,0.0006382185058685,0.0167262659929393,0.0660169182814102,[22.  0.  0. ...  5.  0.  2.],22.608805,39.199535,"[ 7.41994271e-01  2.00986267e+01  9.87414257e-01  7.98407482e+02
  8.98611142e-01  2.06007562e+01  3.17353130e+03  1.61619391e+00
  1.99192692e+00  4.07719757e-03  9.45427984e-01 -6.11329852e-01
  9.09206836e-01]",0,Flipoff Trasparente
169,[0 0 0 ... 8 4 0],4,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211013 - Flipoff e Cap Parma - 19 - Trasparente - Nero - Argento - 32 mm - 1000 ml/Product_Prod0021_Cam00_Pre00_Img000_ResM001_ResImg000.png,1024,1280,3,282743.1,606,466,300,74.0,75.0,67.0,821.0,936.0,968.0,29.0,31.0,31.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999849634,0.0008808945110966,0.0167901758387951,0.0660006929413242,[37.  0.  0. ...  0.  0.  0.],21.992643,39.558098,"[ 7.41995674e-01  1.82879318e+01  9.87869131e-01  7.53718635e+02
  8.99652236e-01  2.00404748e+01  2.99658661e+03  1.61614825e+00
  1.98562609e+00  3.92471038e-03  9.37129164e-01 -6.13837882e-01
  9.09660819e-01]",0,Flipoff Trasparente
