Unnamed: 0,flat_data,Target,Path,height,width,channels,CircleArea,x_circle,y_circle,r_circle,b_mean_circle,g_mean_circle,r_mean_circle,b_var_circle,g_var_circle,r_var_circle,b_std_circle,g_std_circle,r_std_circle,HOG,HOG_max,HOG_min,HOG_mean,HOG_std,SIFT,SIFT_mean,SIFT_std
  46.  22.   0.   0.  53.  17.   0.   0.   0.   0.   0.   4. 144. 144.
 115.  49.  10.   7.   8.  37.   9.  35. 121. 144. 144.  37.   7.   7.
   0.   0.   0.  26.  36.   3.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   1.   6.   9.   4.   0.   0.   0.   0.   0.   1.  10.  29.
   1.   0.   0.   0.   0.   0.   0.   3.   0.   0.   0.   0.]",19.355469,40.90828
186,[48 68 80 ...  0  0  0],8,/Users/davidesalvi/Desktop/stage_project_py/images/AllGood/20211217 - FlipOff Arancio con scritta (1)/06.png,600,800,3,114608.34,402,290,191,27.0,73.0,171.0,15.0,16.0,39.0,4.0,4.0,6.0,[0. 0. 0. ... 0. 0. 0.],0.9943707704620643,0.0006152065262390231,0.017978574309813235,0.0738642970794255,[29.  0.  0. ... 18.  0.  0.],18.370443,41.383026
187,[56 76 88 ...  0  0  0],8,/Users/davidesalvi/Desktop/stage_project_py/images/AllGood/20211217 - FlipOff Arancio con scritta (1)/12.png,600,800,3,109858.26,412,288,187,26.0,74.0,171.0,14.0,14.0,46.0,4.0,4.0,7.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999419501,0.0005910496604168209,0.01764586863547858,0.07319533837920425,[37.  0.  0. ...  0.  0.  3.],18.051563,41.494057
188,[56 76 88 ...  0  0  0],8,/Users/davidesalvi/Desktop/stage_project_py/images/AllGood/20211217 - FlipOff Arancio con scritta (1)/07.png,600,800,3,112220.74,416,292,189,27.0,73.0,170.0,15.0,13.0,36.0,4.0,4.0,6.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999933428,0.0005945297569661937,0.017632445587912996,0.07341338557819715,[37.  0.  0. ...  1.  0.  0.],17.075285,41.892365
189,[56 76 88 ...  0  0  0],8,/Users/davidesalvi/Desktop/stage_project_py/images/AllGood/20211217 - FlipOff Arancio con scritta (1)/39.png,600,800,3,109858.26,406,282,187,28.0,74.0,171.0,18.0,12.0,33.0,4.0,3.0,6.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999990404,0.0008890767869482166,0.01772709680096587,0.07274404526228562,[36.  2.  0. ...  0.  0.  1.],16.938368,41.967667
190,[48 72 80 ...  0  0  0],8,/Users/davidesalvi/Desktop/stage_project_py/images/AllGood/20211217 - FlipOff Arancio con scritta (1)/11.png,600,800,3,109858.26,408,282,187,26.0,72.0,168.0,12.0,16.0,36.0,3.0,4.0,6.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999987816,0.0006814318858882788,0.016967437542683133,0.07260035142263672,[26.  0.  0. ...  0.  0.  0.],17.032118,41.93627
191,[56 76 80 ...  0  0  0],8,/Users/davidesalvi/Desktop/stage_project_py/images/AllGood/20211217 - FlipOff Arancio con scritta (1)/05.png,600,800,3,118236.88,408,290,194,26.0,73.0,169.0,13.0,13.0,39.0,4.0,4.0,6.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999419501,0.0005566626610851552,0.018553331904041164,0.07499267875717816,[28.  0.  0. ... 10.  0.  0.],16.14427,42.26026
192,[48 76 80 ...  0  0  0],8,/Users/davidesalvi/Desktop/stage_project_py/images/AllGood/20211217 - FlipOff Arancio con scritta (1)/04.png,600,800,3,109858.26,406,284,187,25.0,72.0,168.0,10.0,13.0,33.0,3.0,4.0,6.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999929134,0.0005849256774657416,0.017106125608304695,0.07267621667146362,[40.  0.  0. ...  0.  0.  1.],17.315104,41.850933
193,[56 76 88 ...  0  0  0],8,/Users/davidesalvi/Desktop/stage_project_py/images/AllGood/20211217 - FlipOff Arancio con scritta (1)/10.png,600,800,3,112220.74,406,288,189,26.0,73.0,170.0,14.0,16.0,37.0,4.0,4.0,6.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999735537,0.0009172936419923666,0.017407960941116393,0.07314472022413393,[35.  0.  0. ...  3.  1.  3.],17.844952,41.576805
194,[48 72 80 ...  0  0  0],8,/Users/davidesalvi/Desktop/stage_project_py/images/AllGood/20211217 - FlipOff Arancio con scritta (1)/38.png,600,800,3,113411.4,408,282,190,27.0,74.0,171.0,15.0,13.0,46.0,4.0,4.0,7.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999990962,0.0008102883834639281,0.017849481823062074,0.07378897259300313,[35.  0.  0. ...  0.  0.  1.],16.71289,42.091854
195,[48 76 88 ...  0  0  0],8,/Users/davidesalvi/Desktop/stage_project_py/images/AllGood/20211217 - FlipOff Arancio con scritta (1)/35.png,600,800,3,112220.74,418,282,189,27.0,74.0,172.0,16.0,13.0,46.0,4.0,4.0,7.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999970616,0.0005997212168973297,0.01766615893354066,0.07329794068348208,"[  1.   0.   0.   0.   0.   0.   0.   1.   2.   0.   0.   0.   0.   5.
  17.  17.   0.   0.   0.   0.   1.  34.  20.   2.   0.   0.   0.   0.
   0.   4.   0.   0.  54.   4.   0.   0.   0.   0.   0.  26. 145.  47.
  11.   9.  10.  45. 133. 145.   9.   8.  10.  46. 145. 145. 138.  39.
   0.   0.   0.   4.  38.  28.   0.   0.  48.  32.   0.   0.   0.   0.
   0.   3. 145. 145. 120.  39.  10.   7.   8.  38.   9.  45. 110. 145.
 145.  37.   8.   7.   0.   0.   0.  21.  43.   3.   0.   0.   1.   3.
   0.   0.   0.   0.   0.   0.   2.  26.   9.   1.   0.   0.   0.   0.
   0.   4.   8.   8.   2.   0.   0.   0.   0.   0.   0.   0.   1.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   1.   3.   0.   0.   0.   0.
   0.   4.  41.  30.   0.   0.   0.   0.   0.  27.  39.   3.   0.   0.
   0.   0.   0.   2.   1.   0.  17.   3.   0.   0.   0.   0.   2.  26.
 135.  42.  10.   8.  11.  47. 146. 146.   9.   7.   9.  41. 113. 146.
 146.  38.   0.   0.   0.   2.   8.  16.   3.   0.  17.  26.   2.   0.
   0.   0.   0.   3. 135. 146. 146.  46.  11.   9.  10.  41.   9.  38.
 146. 146. 113.  41.   9.   7.   0.   0.   3.  16.   8.   2.   0.   0.
   0.   3.   1.   0.   0.   0.   0.   0.   0.  31.  52.   4.   0.   0.
   0.   0.   0.   4.  50.  28.   0.   0.   0.   0.   0.   0.   1.   2.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   2.   0.   0.
   0.   0.   0.   1.  29.  30.   0.   0.   0.   0.   0.   3.  18.   7.
   0.   0.   0.   0.   0.   0.   0.   0.  43.   2.   0.   0.   0.   0.
   1.  26. 139.  36.   8.   7.  10.  34. 139. 139.   8.   7.   8.  40.
 139. 139. 139.  45.   0.   0.   0.   6.  37.   5.   0.   0.  47.  11.
   0.   0.   0.   0.   0.   5. 139. 139. 139.  47.  10.   9.  10.  46.
   9.  35. 139. 139. 139.  38.  10.   8.   0.   0.   0.  32.  45.   1.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   8.  30.   7.
   0.   0.   0.   0.   0.   1.  37.  39.   1.   0.   0.   0.   0.   0.
   0.   4.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   7.  24.   3.   0.   0.   0.   0.   0.  36.
  35.   1.   0.   0.   0.   0.   0.   4.   0.   0.  30.   6.   0.   0.
   0.   0.   0.   3. 139.  41.   8.   7.   8.  44. 139. 139.  10.   8.
   8.  35. 139. 139. 139.  36.   0.   0.   0.   2.  45.  36.   1.   0.
  39.  25.   0.   0.   0.   0.   0.   1. 139. 139. 139.  36.   8.   8.
   9.  37.  10.  46. 139. 139. 139.  47.  10.   9.   0.   0.   0.   9.
  41.   7.   0.   0.   0.   2.   0.   0.   0.   0.   0.   0.   0.  30.
  42.   2.   0.   0.   0.   0.   0.   7.  36.   8.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   4.   1.   0.   0.   0.   0.   1.  40.  39.   0.   0.   0.   0.
   0.   8.  33.   7.   0.   0.   0.   0.   0.   0.   0.   0.  43.   1.
   0.   0.   0.   0.   0.  33. 139.  37.  10.   8.   9.  35. 139. 139.
  10.   9.  10.  46. 139. 139. 139.  47.   0.   0.   0.   5.  45.  10.
   0.   0.  34.   4.   0.   0.   0.   0.   0.   6. 139. 139. 139.  44.
   8.   7.   8.  41.  10.  35. 139. 139. 139.  36.   8.   8.   0.   0.
   1.  26.  44.   2.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   3.  21.   7.   0.   0.   0.   0.   0.   1.  32.  29.   0.   0.
   0.   0.   0.   0.   0.   2.   0.   0.   0.   0.]",20.134375,40.463493
196,[48 68 80 ...  0  0  0],8,/Users/davidesalvi/Desktop/stage_project_py/images/AllGood/20211217 - FlipOff Arancio con scritta (1)/09.png,600,800,3,112220.74,406,282,189,25.0,71.0,168.0,9.0,11.0,27.0,3.0,3.0,5.0,[0. 0. 0. ... 0. 0. 0.],0.99999999999914,0.0007239972304477778,0.01715867118133084,0.07331107858734458,"[  0.   0.   0.   0.   0.   0.   0.   2.   2.   0.   0.   0.   0.   1.
   8.  24.   0.   0.   0.   0.   2.   8.   8.   4.   0.   0.   0.   0.
   1.   0.   0.   0.  34.   3.   0.   0.   0.   0.   0.  25. 146.  36.
   7.   6.   8.  33. 112. 146.  11.   8.   8.  36. 146. 146. 117.  52.
   0.   0.   0.   4.  55.  24.   0.   0.  43.  23.   0.   0.   0.   0.
   0.   4. 146. 146. 122.  39.   9.   8.  11.  48.  12.  47. 143. 146.
 146.  48.  12.  10.   0.   0.   0.  36.  54.   5.   0.   0.   1.   1.
   0.   0.   0.   0.   0.   0.   3.  18.  16.   4.   0.   0.   0.   0.
   0.   3.  21.  36.   2.   0.   0.   0.   0.   0.   0.   5.   1.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   7.  19.   3.   0.   0.   0.   0.   0.  38.  32.   1.   0.   0.
   0.   0.   0.   4.   1.   0.  35.   5.   0.   0.   0.   0.   0.   4.
 140.  43.   9.   6.   7.  40. 131. 140.  12.   9.  10.  38. 140. 140.
 140.  40.   0.   0.   0.   3.  52.  39.   1.   0.  37.  22.   0.   0.
   0.   0.   0.   1. 140. 140. 140.  29.   7.   7.   8.  34.  12.  54.
 140. 140. 140.  44.  10.   9.   0.   0.   0.  13.  50.   6.   0.   0.
   0.   2.   0.   0.   0.   0.   0.   0.   0.  32.  34.   1.   0.   0.
   0.   0.   0.   8.  29.   7.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   5.   1.   0.
   0.   0.   0.   2.  28.  42.   0.   0.   0.   0.   2.  13.  20.   6.
   0.   0.   0.   0.   1.   0.   0.   0.  53.   4.   0.   0.   0.   0.
   0.  35. 143.  46.  12.  10.  12.  43. 143. 143.   9.   8.  11.  49.
 143. 143. 127.  41.   0.   0.   0.   4.  47.  17.   0.   0.  53.  14.
   0.   0.   0.   0.   0.   4. 143. 143. 124.  52.  10.   7.   7.  35.
   8.  31. 128. 143. 143.  34.   7.   6.   0.   0.   0.  24.  35.   3.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   1.   4.  10.   6.
   0.   0.   0.   0.   0.   1.  13.  30.   0.   0.   0.   0.   0.   0.
   0.   2.   0.   0.   0.   0.  43.   0.   0.   0.   0.   0.   0.   3.
 199.   0.   0.   0.   0.   0.   0.  41. 137.   0.   0.   0.   3.   1.
   0.  16.   0.   0.   0.   1.   5.   2.   0.   0.  68.   1.   0.   0.
   0.   0.   0.   4. 199.   3.   0.   0.   0.   0.   0.  40. 157.   2.
   0.   1.   3.   1.   0.  11.   0.   0.   0.   1.   5.   3.   0.   0.
  66.   6.   0.   0.   0.   0.   0.   1. 199.  50.   0.   0.   0.   0.
   0.   6. 142.  18.   2.   4.   1.   0.   0.   2.   0.   1.   4.   3.
   1.   1.   0.   0.  37.   5.   0.   0.   0.   0.   0.   0. 199.  53.
   0.   0.   0.   0.   0.   0. 136.  24.   1.   2.   0.   0.   0.   0.
   0.   1.   2.   2.   0.   0.   1.   1.]",18.910156,41.19451
197,[56 76 80 ...  0  0  0],8,/Users/davidesalvi/Desktop/stage_project_py/images/AllGood/20211217 - FlipOff Arancio con scritta (1)/08.png,600,800,3,113411.4,412,284,190,26.0,73.0,170.0,13.0,11.0,32.0,4.0,3.0,6.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999862402,0.0005617289567780295,0.017677729862960043,0.07372358716870626,[49.  0.  0. ... 12.  0.  1.],17.39297,41.7754
198,[48 68 72 ...  0  0  0],8,/Users/davidesalvi/Desktop/stage_project_py/images/AllGood/20211217 - FlipOff Arancio con scritta (1)/22.png,600,800,3,108686.45,408,282,186,27.0,73.0,172.0,16.0,11.0,33.0,4.0,3.0,6.0,[0. 0. 0. ... 0. 0. 0.],0.999999999936,0.0007321778563923752,0.017217583788797244,0.07199669835582237,"[ 50.   0.   0.   0.   0.   0.   0.   3. 192.   2.   0.   0.   0.   0.
   0.  29. 137.   3.   0.   0.   0.   0.   0.  13.   2.   1.   0.   0.
   0.   0.   0.   1.  74.   1.   0.   0.   0.   0.   0.   4. 192.   6.
   0.   0.   0.   0.   0.  31. 163.   6.   0.   0.   0.   0.   0.   6.
   5.   3.   0.   0.   0.   0.   0.   1.  69.   7.   0.   0.   0.   0.
   0.   0. 192.  50.   0.   0.   0.   0.   0.   4. 160.  16.   0.   0.
   0.   0.   0.   1.   3.   3.   2.   1.   0.   0.   0.   0.  38.   5.
   0.   0.   0.   0.   0.   0. 192.  50.   0.   0.   0.   0.   0.   0.
 147.  27.   1.   0.   0.   0.   0.   0.   4.   3.   1.   0.   0.   0.
   0.   0.  27.   0.   0.   0.   0.   0.   0.   4. 192.   0.   0.   0.
   0.   0.   0.  48. 159.   2.   0.   0.   0.   0.   0.  21.   4.   5.
   0.   0.   0.   0.   0.   0.  51.   0.   0.   0.   0.   0.   0.   5.
 192.   6.   0.   0.   0.   0.   0.  47. 162.   8.   0.   0.   0.   0.
   0.  14.   6.   3.   1.   0.   0.   0.   0.   1.  54.   3.   0.   0.
   0.   0.   0.   1. 192.  34.   0.   0.   0.   0.   0.   5. 162.  18.
   0.   0.   0.   0.   0.   2.   7.   4.   1.   0.   0.   0.   0.   0.
  36.   2.   0.   0.   0.   0.   0.   0. 192.  33.   0.   0.   0.   0.
   0.   1. 144.  11.   0.   0.   0.   0.   0.   2.   6.   2.   0.   0.
   0.   0.   0.   2.  52.   0.   0.   0.   0.   0.   0.   2. 199.   0.
   0.   0.   0.   0.   0.  23. 131.   0.   0.   0.   0.   1.   1.  10.
   0.   0.   0.   0.   0.   3.   8.   2.  73.   1.   0.   0.   0.   0.
   0.   2. 199.   8.   0.   0.   0.   0.   0.  21. 154.   4.   0.   0.
   0.   0.   0.  11.   2.   1.   0.   0.   0.   0.   1.   2.  68.   3.
   0.   0.   0.   0.   0.   1. 199.  26.   0.   0.   0.   0.   0.   6.
 159.  16.   0.   0.   0.   0.   0.   1.   4.   2.   0.   0.   0.   0.
   0.   2.  43.   5.   0.   0.   0.   0.   0.   0. 199.  50.   0.   0.
   0.   0.   0.   2. 135.  20.   0.   0.   0.   0.   0.   0.   3.   3.
   2.   1.   0.   0.   0.   0.  15.   0.   0.   0.   0.   0.   0.   5.
 172.   0.   0.   0.   0.   0.   0. 106. 154.   7.   4.   0.   0.   0.
   0.  64.   1.   7.  10.   0.   0.   0.   0.   0.  41.   0.   0.   0.
   0.   0.   0.   4. 172.   4.   0.   0.   0.   0.   0.  49. 149.   7.
   5.   0.   0.   1.   4.  23.   2.   4.   9.   0.   0.   1.   4.   7.
  39.   4.   0.   0.   0.   0.   0.   0. 172.  66.   0.   0.   0.   0.
   0.   3. 157.  28.   0.   0.   0.   1.   4.   7.   3.   0.   0.   0.
   2.   2.   4.  11.  12.   4.   0.   0.   0.   0.   0.   0. 172. 118.
   0.   0.   0.   0.   0.   0. 153.  92.   0.   0.   0.   0.   0.   0.
   6.   5.   0.   0.   0.   0.   0.   1.   0.   0.   0.   0.   0.   0.
   0.   3.   2.   0.   0.   0.   0.   1.   9.  25.   0.   0.   0.   0.
   2.   9.   9.   4.   0.   0.   0.   0.   1.   1.   0.   0.  36.   3.
   0.   0.   0.   0.   0.  27. 145.  36.   7.   6.   8.  33. 113. 145.
  10.   8.   8.  37. 145. 145. 118.  49.   0.   0.   0.   4.  56.  26.
   0.   0.  44.  25.   0.   0.   0.   0.   0.   4. 145. 145. 125.  38.
   8.   7.  10.  46.  11.  45. 145. 145. 145.  46.  11.  10.   0.   0.
   0.  37.  55.   5.   0.   0.   1.   2.   0.   0.   0.   0.   0.   0.
   3.  20.  18.   4.   0.   0.   0.   0.   0.   3.  22.  36.   1.   0.
   0.   0.   0.   0.   0.   5.   1.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   7.  20.   4.   0.   0.
   0.   0.   0.  40.  33.   1.   0.   0.   0.   0.   0.   5.   1.   0.
  37.   5.   0.   0.   0.   0.   0.   4. 139.  42.   9.   6.   7.  39.
 131. 139.  11.   9.  10.  39. 139. 139. 139.  39.   0.   0.   0.   3.
  53.  39.   1.   0.  39.  24.   0.   0.   0.   0.   0.   1. 139. 139.
 139.  30.   7.   7.   8.  34.  11.  50. 139. 139. 139.  42.   9.   9.
   0.   0.   0.  14.  51.   6.   0.   0.   0.   2.   0.   0.   0.   0.
   0.   0.   0.  33.  36.   1.   0.   0.   0.   0.   0.   8.  31.   8.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   1.   0.
   0.   0.   0.   0.   0.   6.   1.   0.   0.   0.   0.   2.  27.  41.
   0.   0.   0.   0.   2.  15.  20.   5.   0.   0.   0.   0.   1.   1.
   0.   0.  55.   4.   0.   0.   0.   0.   0.  37. 143.  45.  11.  10.
  11.  43. 143. 143.   8.   8.  10.  46. 143. 143. 128.  39.   0.   0.
   0.   4.  47.  21.   0.   0.  56.  19.   0.   0.   0.   0.   0.   4.
 143. 143. 122.  50.  10.   8.   8.  36.   7.  31. 124. 143. 143.  35.
   7.   6.   0.   0.   0.  26.  36.   3.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   1.   6.  10.   5.   0.   0.   0.   0.   0.   1.
  12.  31.   1.   0.   0.   0.   0.   0.   0.   3.   0.   0.   0.   0.]",17.309153,41.809242
199,[56 76 88 ...  0  0  0],8,/Users/davidesalvi/Desktop/stage_project_py/images/AllGood/20211217 - FlipOff Arancio con scritta (1)/27.png,600,800,3,112220.74,414,288,189,26.0,72.0,169.0,13.0,11.0,35.0,4.0,3.0,6.0,[0. 0. 0. ... 0. 0. 0.],0.999999999969542,0.0009172544989278542,0.017589329321747334,0.07363788354229975,[30.  0.  0. ... 10.  0.  0.],18.4625,41.30241
200,[56 72 80 ...  0  0  0],8,/Users/davidesalvi/Desktop/stage_project_py/images/AllGood/20211217 - FlipOff Arancio con scritta (1)/33.png,600,800,3,112220.74,414,286,189,27.0,75.0,174.0,15.0,12.0,37.0,4.0,4.0,6.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999758034,0.0006810416830780441,0.017886302916515866,0.07367326249130882,"[  1.   0.   0.   0.   0.   0.   0.   3.   2.   0.   0.   0.   0.   4.
  17.  24.   0.   0.   0.   0.   2.  28.  18.   3.   0.   0.   0.   0.
   1.   3.   0.   0.  52.   4.   0.   0.   0.   0.   0.  31. 147.  44.
  10.   8.  10.  43. 137. 147.  10.   8.  10.  43. 147. 147. 136.  41.
   0.   0.   0.   4.  40.  30.   0.   0.  51.  30.   0.   0.   0.   0.
   0.   4. 147. 147. 108.  41.  10.   7.   9.  40.  10.  42. 106. 147.
 147.  39.   9.   7.   0.   0.   0.  26.  42.   3.   0.   0.   1.   2.
   0.   0.   0.   0.   0.   0.   3.  19.   8.   2.   0.   0.   0.   0.
   0.   3.   7.  15.   3.   0.   0.   0.   0.   0.   0.   1.   1.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   1.   0.   0.   0.
   0.   7.  27.   9.   0.   0.   0.   0.   0.  33.  36.   1.   0.   0.
   0.   0.   0.   2.   0.   0.  50.   5.   0.   0.   0.   0.   0.  13.
 140.  44.   9.   8.  10.  46. 140. 140.   9.   8.   9.  36. 140. 140.
 140.  36.   0.   0.   0.   2.  42.  24.   1.   0.  48.  34.   0.   0.
   0.   0.   0.   3. 140. 140. 140.  33.  10.   8.   9.  38.   9.  47.
 129. 140. 140.  41.   8.   7.   0.   0.   0.   5.  42.   5.   0.   0.
   0.   4.   0.   0.   0.   0.   0.   0.   0.  39.  25.   1.   0.   0.
   0.   0.   0.   7.  16.   3.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   1.   3.   0.   0.
   0.   0.   0.   4.  41.  30.   0.   0.   0.   0.   0.  27.  41.   3.
   0.   0.   0.   0.   0.   2.   1.   0.  18.   3.   0.   0.   0.   0.
   2.  26. 137.  41.  10.   8.  10.  44. 146. 146.   9.   7.  10.  41.
 107. 146. 146.  39.   0.   0.   0.   2.   8.  17.   3.   0.  18.  26.
   2.   0.   0.   0.   0.   3. 138. 146. 146.  43.  10.   8.  10.  42.
   9.  40. 146. 146. 108.  42.  10.   7.   0.   0.   3.  17.   8.   2.
   0.   0.   0.   3.   1.   0.   0.   0.   0.   0.   0.  32.  52.   4.
   0.   0.   0.   0.   0.   4.  52.  29.   0.   0.   0.   0.   0.   0.
   1.   2.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   2.
   0.   0.   0.   0.   0.   1.  26.  34.   0.   0.   0.   0.   0.   3.
  17.   7.   0.   0.   0.   0.   0.   0.   0.   0.  42.   3.   0.   0.
   0.   0.   1.  25. 140.  37.   9.   8.   9.  32. 140. 140.   9.   7.
   8.  42. 140. 140. 132.  48.   0.   0.   0.   6.  42.   5.   0.   0.
  48.  13.   0.   0.   0.   0.   0.   4. 140. 140. 140.  45.  10.   8.
  10.  44.   9.  36. 140. 140. 140.  36.   9.   8.   0.   0.   0.  34.
  47.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   1.   9.
  28.   7.   0.   0.   0.   0.   0.   2.  36.  39.   1.   0.   0.   0.
   0.   0.   0.   4.   0.   0.   0.   0.   1.   0.   0.   0.   0.   0.
   0.   2.   3.   0.   0.   0.   0.   2.   8.  19.   0.   0.   0.   0.
   3.  14.   8.   3.   0.   0.   0.   0.   1.   1.   0.   0.  40.   4.
   0.   0.   0.   0.   0.  28. 147.  40.   9.   7.  10.  40. 108. 147.
  10.   7.   9.  40. 147. 147. 107.  43.   0.   0.   0.   4.  53.  27.
   0.   0.  41.  29.   0.   0.   0.   0.   0.   4. 147. 147. 135.  43.
  10.   8.  10.  44.  10.  42. 137. 147. 147.  43.  10.   8.   0.   0.
   0.  33.  51.   4.   0.   0.   1.   3.   0.   0.   0.   0.   0.   0.
   2.  24.  17.   4.   0.   0.   0.   0.   0.   3.  18.  28.   2.   0.
   0.   0.   0.   0.   0.   3.   1.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   8.  20.   3.   0.   0.
   0.   0.   0.  39.  30.   1.   0.   0.   0.   0.   0.   4.   0.   0.
  36.   6.   0.   0.   0.   0.   0.   4. 139.  42.   8.   7.   8.  47.
 139. 139.  10.   8.   9.  37. 139. 139. 139.  33.   0.   0.   0.   2.
  47.  35.   0.   0.  41.  25.   0.   0.   0.   0.   0.   1. 139. 139.
 139.  36.   9.   8.   9.  34.  10.  45. 139. 139. 139.  44.   9.   8.
   0.   0.   0.  11.  46.   6.   0.   0.   0.   2.   0.   0.   0.   0.
   0.   0.   0.  31.  39.   1.   0.   0.   0.   0.   0.   7.  31.   9.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   4.   1.   0.   0.   0.   0.   2.  39.  38.
   0.   0.   0.   0.   0.   9.  31.   7.   0.   0.   0.   0.   0.   0.
   0.   0.  45.   1.   0.   0.   0.   0.   0.  35. 139.  35.   9.   8.
   9.  36. 139. 139.  10.   8.  10.  44. 139. 139. 139.  45.   0.   0.
   0.   5.  45.  11.   0.   0.  38.   4.   0.   0.   0.   0.   0.   7.
 139. 139. 139.  47.   9.   7.   8.  42.   9.  32. 139. 139. 139.  37.
   9.   8.   0.   0.   0.  25.  43.   2.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   3.  20.   8.   0.   0.   0.   0.   0.   1.
  30.  32.   0.   0.   0.   0.   0.   0.   0.   2.   0.   0.   0.   0.]",20.190847,40.505184
201,[56 76 88 ...  0  0  0],8,/Users/davidesalvi/Desktop/stage_project_py/images/AllGood/20211217 - FlipOff Arancio con scritta (1)/32.png,600,800,3,113411.4,414,286,190,25.0,72.0,168.0,10.0,13.0,37.0,3.0,4.0,6.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999988315,0.0008727267397912103,0.017608918448560485,0.07395329274832325,[25.  0.  0. ... 12.  7.  0.],18.339409,41.392727
202,[56 76 88 ...  0  0  0],8,/Users/davidesalvi/Desktop/stage_project_py/images/AllGood/20211217 - FlipOff Arancio con scritta (1)/26.png,600,800,3,112220.74,410,282,189,26.0,73.0,170.0,13.0,10.0,32.0,4.0,3.0,6.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999871,0.000484500266616379,0.017357189230272203,0.0734789514179839,[25.  0.  0. ...  0.  0.  0.],18.965199,41.12643
203,[56 76 80 ...  0  0  0],8,/Users/davidesalvi/Desktop/stage_project_py/images/AllGood/20211217 - FlipOff Arancio con scritta (1)/24.png,600,800,3,115811.57,414,282,192,26.0,73.0,170.0,13.0,18.0,46.0,4.0,4.0,7.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999446486,0.00047275419306968934,0.01785882310131414,0.0745299147457734,[44.  0.  0. ...  0.  0.  3.],18.152042,41.429684
204,[56 76 88 ...  0  0  0],8,/Users/davidesalvi/Desktop/stage_project_py/images/AllGood/20211217 - FlipOff Arancio con scritta (1)/25.png,600,800,3,112220.74,402,278,189,26.0,73.0,170.0,13.0,17.0,44.0,4.0,4.0,7.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999994422,0.0006268692800575926,0.01732486221748427,0.0731644473083615,[21.  0.  0. ...  0.  0.  2.],17.296875,41.85823
205,[56 76 88 ...  0  0  0],8,/Users/davidesalvi/Desktop/stage_project_py/images/AllGood/20211217 - FlipOff Arancio con scritta (1)/31.png,600,800,3,118236.88,406,280,194,26.0,74.0,171.0,14.0,12.0,39.0,4.0,4.0,6.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999950788,0.0005887344549943888,0.01872707855870468,0.07526397304981701,[39.  0.  0. ...  3.  4.  2.],16.002344,42.339725
206,[56 72 80 ...  0  0  0],8,/Users/davidesalvi/Desktop/stage_project_py/images/AllGood/20211217 - FlipOff Arancio con scritta (1)/42.png,600,800,3,112220.74,412,284,189,26.0,73.0,170.0,13.0,10.0,31.0,4.0,3.0,6.0,[0. 0. 0. ... 0. 0. 0.],0.9999674287632366,0.0010061728931948415,0.017643644538078276,0.07330336341072988,[41.  0.  0. ...  1.  2.  3.],16.788462,42.018738
