Unnamed: 0,flat_data,Target,Path,height,width,channels,CircleArea,x_circle,y_circle,r_circle,b_mean_circle,g_mean_circle,r_mean_circle,b_var_circle,g_var_circle,r_var_circle,b_std_circle,g_std_circle,r_std_circle,HOG,HOG_max,HOG_min,HOG_mean,HOG_std,SIFT,SIFT_mean,SIFT_std,TEXTURE,New Target,New Target Name
159,[0 0 0 ... 0 4 0],2,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211013 - Flipoff e Cap Parma - 13 - Trasparente - Rosso - Oro - 32 mm - 1000 ml/Product_Prod0048_Cam00_Pre00_Img000_ResM001_ResImg000.png,1024,1280,3,282743.1,610,456,300,60.0,70.0,79.0,575.0,683.0,518.0,24.0,26.0,23.0,[0. 0. 0. ... 0. 0. 0.],0.9983773126191288,0.0007131646217113,0.016613074378964,0.06604549366247,[15.  1.  0. ...  3.  0.  1.],22.714024,39.139538,"[ 7.41980910e-01  1.64506958e+01  9.88114931e-01  6.92016874e+02
  8.99656497e-01  1.97899706e+01  2.75161680e+03  1.58223315e+00
  1.99626246e+00  3.98270846e-03  9.43390791e-01 -5.93787343e-01
  9.02487028e-01]",1,Red-Gold
160,[0 0 0 ... 0 4 0],3,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211013 - Flipoff e Cap Parma - 18 - Trasparente - Rosso - Argento - 32 mm - 1000 ml/Product_Prod0022_Cam00_Pre00_Img000_ResM001_ResImg000.png,1024,1280,3,284631.2,606,464,301,79.0,82.0,86.0,988.0,971.0,530.0,31.0,31.0,23.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999948284,0.0009898872180466,0.0176475149216003,0.0662416803216201,[44.  1.  0. ...  2.  0.  5.],23.689693,38.55606,"[ 7.40047532e-01  1.78752396e+01  9.90417722e-01  9.32655859e+02
  8.98488884e-01  2.30621764e+01  3.71274819e+03  1.62518587e+00
  2.02251885e+00  3.90960576e-03  9.38959772e-01 -6.09280400e-01
  9.10942207e-01]",2,Red-Gold
161,[0 0 0 ... 0 4 0],3,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211013 - Flipoff e Cap Parma - 18 - Trasparente - Rosso - Argento - 32 mm - 1000 ml/Product_Prod0018_Cam00_Pre00_Img000_ResM001_ResImg000.png,1024,1280,3,286525.57,592,478,302,79.0,82.0,87.0,939.0,915.0,474.0,31.0,30.0,22.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999907752,0.0009658582979544,0.0179243165161574,0.0665458108002366,[28.  1.  0. ...  1. 29. 40.],23.322258,38.779713,"[ 7.38001766e-01  1.82466842e+01  9.90272748e-01  9.37848493e+02
  8.97568951e-01  2.33488733e+01  3.73314729e+03  1.62951601e+00
  2.02716087e+00  3.97984940e-03  9.43246814e-01 -6.08515446e-01
  9.11025719e-01]",2,Red-Gold
162,[0 0 0 ... 0 4 0],3,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211013 - Flipoff e Cap Parma - 18 - Trasparente - Rosso - Argento - 32 mm - 1000 ml/Product_Prod0041_Cam00_Pre00_Img000_ResM001_ResImg000.png,1024,1280,3,284631.2,592,456,301,80.0,83.0,88.0,1023.0,1002.0,543.0,32.0,32.0,23.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999983378,0.0010199147449759,0.017719178960563,0.0661803933389473,[45.  0.  0. ...  1.  0.  1.],23.728456,38.53377,"[ 7.40037918e-01  1.93021423e+01  9.89954898e-01  9.60701909e+02
  8.97755590e-01  2.34066063e+01  3.82350549e+03  1.63431931e+00
  2.03646289e+00  3.63335312e-03  9.46913517e-01 -6.06991897e-01
  9.11182897e-01]",2,Red-Gold
163,[0 0 0 ... 0 4 0],3,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211013 - Flipoff e Cap Parma - 18 - Trasparente - Rosso - Argento - 32 mm - 1000 ml/Product_Prod0062_Cam00_Pre00_Img000_ResM001_ResImg000.png,1024,1280,3,280861.29,596,466,299,79.0,82.0,87.0,953.0,923.0,461.0,31.0,30.0,21.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999810578,0.0010111824656977,0.017374803610608,0.0656369676849538,[21.  1.  0. ...  1.  0.  2.],22.742052,39.132286,"[ 7.44013132e-01  1.74920309e+01  9.90420597e-01  9.12936116e+02
  8.99875449e-01  2.26965364e+01  3.63425243e+03  1.59278392e+00
  1.98066296e+00  4.04272458e-03  9.28608053e-01 -6.08108568e-01
  9.06986534e-01]",2,Red-Gold
164,[0 0 0 ... 0 4 0],3,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211013 - Flipoff e Cap Parma - 18 - Trasparente - Rosso - Argento - 32 mm - 1000 ml/Product_Prod0034_Cam00_Pre00_Img000_ResM001_ResImg000.png,1024,1280,3,284631.2,604,478,301,77.0,80.0,85.0,910.0,879.0,459.0,30.0,30.0,21.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999954512,0.0006705805549786,0.0176965726880919,0.0661864418186769,[7. 0. 0. ... 0. 0. 5.],23.690857,38.566113,"[ 7.40047470e-01  1.96413913e+01  9.89033808e-01  8.95478135e+02
  8.97555581e-01  2.27045043e+01  3.56227115e+03  1.61964511e+00
  2.02514968e+00  4.35637142e-03  9.49284700e-01 -6.03713773e-01
  9.08967878e-01]",2,Red-Gold
165,[0 0 0 ... 0 4 0],4,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211013 - Flipoff e Cap Parma - 19 - Trasparente - Nero - Argento - 32 mm - 1000 ml/Product_Prod0003_Cam00_Pre00_Img000_ResM001_ResImg000.png,1024,1280,3,282743.1,600,470,300,75.0,75.0,67.0,804.0,921.0,960.0,28.0,30.0,31.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999836126,0.0009616902940897,0.0168842753963019,0.0661878301791249,[67.  7.  0. ...  3.  0.  1.],22.283817,39.39087,"[ 7.41991012e-01  1.85510279e+01  9.87816688e-01  7.61271056e+02
  8.99443676e-01  2.01899333e+01  3.02653320e+03  1.61979029e+00
  1.99247934e+00  4.12631278e-03  9.39426765e-01 -6.12073160e-01
  9.09540459e-01]",3,Red-Silver
166,[0 0 0 ... 0 4 0],4,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211013 - Flipoff e Cap Parma - 19 - Trasparente - Nero - Argento - 32 mm - 1000 ml/Product_Prod0098_Cam00_Pre00_Img000_ResM001_ResImg000.png,1024,1280,3,282743.1,600,458,300,80.0,81.0,73.0,688.0,778.0,811.0,26.0,28.0,28.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999895568,0.0005857517884902,0.0167066167279139,0.0661485760887285,[69. 10.  0. ...  9. 21. 15.],22.847729,39.06631,"[ 7.41970848e-01  2.13213664e+01  9.87310365e-01  8.40045208e+02
  8.97967144e-01  2.16963089e+01  3.33885947e+03  1.61757382e+00
  2.00995323e+00  3.75809550e-03  9.60983129e-01 -6.00749123e-01
  9.06497699e-01]",3,Red-Silver
167,[0 0 0 ... 0 4 0],4,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211013 - Flipoff e Cap Parma - 19 - Trasparente - Nero - Argento - 32 mm - 1000 ml/Product_Prod0026_Cam00_Pre00_Img000_ResM001_ResImg000.png,1024,1280,3,284631.2,612,460,301,80.0,82.0,73.0,710.0,806.0,836.0,27.0,28.0,29.0,[0. 0. 0. ... 0. 0. 0.],0.999999999988777,0.0006445411707507,0.0168917218061018,0.0662702030503365,[53.  8.  0. ... 16.  0.  1.],22.711138,39.140865,"[ 7.40038181e-01  2.15315638e+01  9.87511649e-01  8.61999899e+02
  8.96584611e-01  2.20551911e+01  3.42646803e+03  1.63640524e+00
  2.03991665e+00  3.93327716e-03  9.71047886e-01 -5.98273193e-01
  9.07993147e-01]",3,Red-Silver
168,[0 0 0 ... 0 4 0],4,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211013 - Flipoff e Cap Parma - 19 - Trasparente - Nero - Argento - 32 mm - 1000 ml/Product_Prod0067_Cam00_Pre00_Img000_ResM001_ResImg000.png,1024,1280,3,282743.1,610,472,300,76.0,77.0,69.0,876.0,1001.0,1044.0,30.0,32.0,32.0,[0. 0. 0. ... 0. 0. 0.],0.9974909103222522,0.0006382185058685,0.0167262659929393,0.0660169182814102,[22.  0.  0. ...  5.  0.  2.],22.608805,39.199535,"[ 7.41994271e-01  2.00986267e+01  9.87414257e-01  7.98407482e+02
  8.98611142e-01  2.06007562e+01  3.17353130e+03  1.61619391e+00
  1.99192692e+00  4.07719757e-03  9.45427984e-01 -6.11329852e-01
  9.09206836e-01]",3,Red-Silver
169,[0 0 0 ... 8 4 0],4,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211013 - Flipoff e Cap Parma - 19 - Trasparente - Nero - Argento - 32 mm - 1000 ml/Product_Prod0021_Cam00_Pre00_Img000_ResM001_ResImg000.png,1024,1280,3,282743.1,606,466,300,74.0,75.0,67.0,821.0,936.0,968.0,29.0,31.0,31.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999849634,0.0008808945110966,0.0167901758387951,0.0660006929413242,[37.  0.  0. ...  0.  0.  0.],21.992643,39.558098,"[ 7.41995674e-01  1.82879318e+01  9.87869131e-01  7.53718635e+02
  8.99652236e-01  2.00404748e+01  2.99658661e+03  1.61614825e+00
  1.98562609e+00  3.92471038e-03  9.37129164e-01 -6.13837882e-01
  9.09660819e-01]",3,Red-Silver
170,[0 0 0 ... 0 4 0],4,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211013 - Flipoff e Cap Parma - 19 - Trasparente - Nero - Argento - 32 mm - 1000 ml/Product_Prod0049_Cam00_Pre00_Img000_ResM001_ResImg000.png,1024,1280,3,282743.1,594,486,300,84.0,85.0,76.0,633.0,721.0,756.0,25.0,27.0,27.0,[0. 0. 0. ... 0. 0. 0.],0.99999999991808,0.0008689203092779,0.0173472333027202,0.0658988330654581,[17.  0.  0. ...  4.  1.  5.],22.517927,39.257168,"[ 7.41972734e-01  1.90859514e+01  9.89398455e-01  9.00084733e+02
  8.97687580e-01  2.26753032e+01  3.58125298e+03  1.61423105e+00
  1.99923302e+00  3.94363741e-03  9.51011027e-01 -6.03232718e-01
  9.06591750e-01]",3,Red-Silver
171,[0 0 0 ... 0 4 0],4,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211013 - Flipoff e Cap Parma - 19 - Trasparente - Nero - Argento - 32 mm - 1000 ml/Product_Prod0025_Cam00_Pre00_Img000_ResM001_ResImg000.png,1024,1280,3,286525.57,602,460,302,81.0,82.0,74.0,795.0,901.0,935.0,28.0,30.0,31.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999147022,0.0005850823562616,0.0175278581718994,0.0662313215438149,[51.  1.  0. ...  0.  0.  1.],23.843328,38.46467,"[ 7.37992141e-01  2.29075098e+01  9.87175416e-01  8.93039913e+02
  8.96426497e-01  2.24097906e+01  3.54925214e+03  1.65201842e+00
  2.04456976e+00  3.60457691e-03  9.65136512e-01 -6.06687452e-01
  9.11706050e-01]",3,Red-Silver
172,[0 0 0 ... 0 4 0],4,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211013 - Flipoff e Cap Parma - 19 - Trasparente - Nero - Argento - 32 mm - 1000 ml/Product_Prod0078_Cam00_Pre00_Img000_ResM001_ResImg000.png,1024,1280,3,282743.1,596,466,300,83.0,84.0,76.0,747.0,847.0,879.0,27.0,29.0,30.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999885344,0.0007340099207733,0.0170260315752086,0.0660248300312226,[23.  0.  0. ...  2.  0.  2.],22.842125,39.069305,"[ 7.41973520e-01  2.27876575e+01  9.87537592e-01  9.14188147e+02
  8.97698396e-01  2.26340303e+01  3.63396493e+03  1.62428444e+00
  2.01366133e+00  3.68518232e-03  9.56475443e-01 -6.04505061e-01
  9.08315163e-01]",3,Red-Silver
173,[0 0 0 ... 8 4 0],4,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211013 - Flipoff e Cap Parma - 19 - Trasparente - Nero - Argento - 32 mm - 1000 ml/Product_Prod0004_Cam00_Pre00_Img000_ResM001_ResImg000.png,1024,1280,3,284631.2,586,484,301,85.0,86.0,78.0,767.0,902.0,975.0,28.0,30.0,31.0,[0. 0. 0. ... 0. 0. 0.],0.9999539625899638,0.0007617478149813,0.0172016613729796,0.066148255416971,[129.  74.   0. ...   1.   0.   6.],22.288736,39.384617,"[ 7.40046480e-01  2.01163040e+01  9.89601480e-01  9.67194812e+02
  8.96248896e-01  2.33502087e+01  3.84866295e+03  1.63770206e+00
  2.03239562e+00  3.15526512e-03  9.66014516e-01 -6.02541170e-01
  9.09077418e-01]",3,Red-Silver
174,[0 0 0 ... 8 4 0],4,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211013 - Flipoff e Cap Parma - 19 - Trasparente - Nero - Argento - 32 mm - 1000 ml/Product_Prod0029_Cam00_Pre00_Img000_ResM001_ResImg000.png,1024,1280,3,286525.57,588,478,302,88.0,89.0,80.0,659.0,761.0,805.0,26.0,28.0,28.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999969704,0.0005965346072805,0.0180998802162898,0.0664562951463346,[31.  0.  0. ...  8.  1.  3.],23.451202,38.702,"[ 7.37994592e-01  2.11112370e+01  9.89448255e-01  1.00029751e+03
  8.96532586e-01  2.41851900e+01  3.98007881e+03  1.63716570e+00
  2.01158430e+00  3.79697853e-03  9.50595479e-01 -6.11290603e-01
  9.10826744e-01]",3,Red-Silver
175,[0 0 0 ... 0 4 0],4,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211013 - Flipoff e Cap Parma - 19 - Trasparente - Nero - Argento - 32 mm - 1000 ml/Product_Prod0101_Cam00_Pre00_Img000_ResM001_ResImg000.png,1024,1280,3,280861.29,600,482,299,75.0,75.0,67.0,825.0,940.0,971.0,29.0,31.0,31.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999961284,0.0005444498584614,0.0166841289129319,0.0659429970310292,[27.  0.  0. ...  0.  0.  3.],22.51177,39.266792,"[ 7.44026305e-01  1.84816427e+01  9.87801776e-01  7.57491585e+02
  8.99929758e-01  2.00106580e+01  3.01148470e+03  1.60372610e+00
  1.97573093e+00  3.85042086e-03  9.39689192e-01 -6.09732760e-01
  9.07199988e-01]",3,Red-Silver
176,[0 0 0 ... 8 4 0],4,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211013 - Flipoff e Cap Parma - 19 - Trasparente - Nero - Argento - 32 mm - 1000 ml/Product_Prod0099_Cam00_Pre00_Img000_ResM001_ResImg000.png,1024,1280,3,282743.1,590,470,300,86.0,88.0,80.0,889.0,1037.0,1117.0,30.0,32.0,33.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999959546,0.0008029881079362,0.016934883641514,0.0660060028989558,[ 0.  0.  0. ... 42. 17.  1.],22.498466,39.26726,"[ 7.41960671e-01  1.95771847e+01  9.90284630e-01  1.00745620e+03
  8.96364267e-01  2.35512947e+01  4.01024762e+03  1.64320844e+00
  2.05205761e+00  3.11940427e-03  9.71083326e-01 -5.99178599e-01
  9.09349628e-01]",3,Red-Silver
177,[0 0 0 ... 0 4 0],4,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211013 - Flipoff e Cap Parma - 19 - Trasparente - Nero - Argento - 32 mm - 1000 ml/Product_Prod0027_Cam00_Pre00_Img000_ResM001_ResImg000.png,1024,1280,3,288426.24,614,494,303,89.0,90.0,81.0,689.0,797.0,836.0,26.0,28.0,29.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999986324,0.0007858154176363,0.0179817216844924,0.0662360561811269,[40.  1.  0. ...  6.  0.  0.],23.773973,38.507946,"[ 7.37993200e-01  2.11850200e+01  9.89714027e-01  1.02973042e+03
  8.96026490e-01  2.45160934e+01  4.09773664e+03  1.63786197e+00
  2.02609130e+00  3.84848021e-03  9.60659104e-01 -6.04360128e-01
  9.09289125e-01]",3,Red-Silver
178,[0 0 0 ... 8 4 0],4,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211013 - Flipoff e Cap Parma - 19 - Trasparente - Nero - Argento - 32 mm - 1000 ml/Product_Prod0023_Cam00_Pre00_Img000_ResM001_ResImg000.png,1024,1280,3,282743.1,608,468,300,83.0,84.0,76.0,676.0,774.0,811.0,26.0,28.0,28.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999986604,0.0007608314239243,0.0170889898173525,0.0659662726676107,[48.  0.  0. ...  7.  1.  6.],22.826338,39.07856,"[ 7.41968082e-01  2.13201671e+01  9.88193459e-01  9.02829166e+02
  8.98086828e-01  2.26132433e+01  3.58999650e+03  1.62088189e+00
  2.00586600e+00  3.92569244e-03  9.51495349e-01 -6.05441380e-01
  9.08036829e-01]",3,Red-Silver
179,[0 0 0 ... 8 4 0],4,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211013 - Flipoff e Cap Parma - 19 - Trasparente - Nero - Argento - 32 mm - 1000 ml/Product_Prod0081_Cam00_Pre00_Img000_ResM001_ResImg000.png,1024,1280,3,286525.57,594,482,302,88.0,89.0,79.0,668.0,776.0,823.0,26.0,28.0,29.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999782336,0.0009636259274297,0.018043691313459,0.0663455073427537,[47.  2.  0. ...  9.  5.  0.],23.866053,38.44956,"[ 7.37999475e-01  1.86499679e+01  9.90691737e-01  1.00172586e+03
  8.96936793e-01  2.41760593e+01  3.98825347e+03  1.63582455e+00
  2.01362422e+00  3.79965625e-03  9.48666187e-01 -6.09579833e-01
  9.10321592e-01]",3,Red-Silver
180,[0 0 0 ... 0 4 0],4,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211013 - Flipoff e Cap Parma - 19 - Trasparente - Nero - Argento - 32 mm - 1000 ml/Product_Prod0028_Cam00_Pre00_Img000_ResM001_ResImg000.png,1024,1280,3,282743.1,582,476,300,75.0,76.0,67.0,837.0,955.0,991.0,29.0,31.0,31.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999907752,0.0006241658635697,0.0167736337554308,0.0661316140110371,[27.  1.  0. ...  9.  0.  2.],22.718039,39.139908,"[ 7.41995248e-01  1.91500949e+01  9.87584485e-01  7.71155086e+02
  8.98949409e-01  2.02745144e+01  3.06547025e+03  1.61435278e+00
  1.98868175e+00  4.25681285e-03  9.44425993e-01 -6.10857717e-01
  9.08745440e-01]",3,Red-Silver
181,[0 0 0 ... 8 4 0],4,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211013 - Flipoff e Cap Parma - 19 - Trasparente - Nero - Argento - 32 mm - 1000 ml/Product_Prod0005_Cam00_Pre00_Img000_ResM001_ResImg000.png,1024,1280,3,284631.2,600,486,301,82.0,83.0,75.0,678.0,778.0,817.0,26.0,28.0,29.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999869272,0.0008451313744505,0.0172176011534349,0.0663547225543358,[56.  0.  0. ...  1.  0.  1.],22.591549,39.216057,"[ 7.40044428e-01  2.12075432e+01  9.88097170e-01  8.90794716e+02
  8.97035620e-01  2.25244910e+01  3.54197132e+03  1.62849386e+00
  2.01767244e+00  3.82093891e-03  9.60550115e-01 -6.03575588e-01
  9.08279858e-01]",3,Red-Silver
182,[0 0 0 ... 0 4 0],4,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211013 - Flipoff e Cap Parma - 19 - Trasparente - Nero - Argento - 32 mm - 1000 ml/Product_Prod0019_Cam00_Pre00_Img000_ResM001_ResImg000.png,1024,1280,3,282743.1,602,458,300,83.0,84.0,75.0,749.0,854.0,897.0,27.0,29.0,30.0,[0. 0. 0. ... 0. 0. 0.],0.9999999999910596,0.0007644907961454,0.0170222711184215,0.0660257996379463,[42.  4.  0. ...  8.  0.  2.],22.359259,39.347652,"[ 7.41970425e-01  2.29274533e+01  9.87301003e-01  9.02660017e+02
  8.97413651e-01  2.24509734e+01  3.58771262e+03  1.62235975e+00
  2.01882815e+00  3.53270291e-03  9.61995613e-01 -6.00899157e-01
  9.07300711e-01]",3,Red-Silver
183,[0 0 0 ... 0 4 0],4,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211013 - Flipoff e Cap Parma - 19 - Trasparente - Nero - Argento - 32 mm - 1000 ml/Product_Prod0024_Cam00_Pre00_Img000_ResM001_ResImg000.png,1024,1280,3,284631.2,602,444,301,83.0,84.0,76.0,766.0,875.0,915.0,28.0,30.0,30.0,[0. 0. 0. ... 0. 0. 0.],0.999999999906055,0.0007899816175618,0.0170152267049206,0.066196456920894,[53.  2.  0. ...  5.  0.  1.],22.384712,39.33759,"[ 7.40043984e-01  2.11164531e+01  9.88507268e-01  9.18618064e+02
  8.96905477e-01  2.27330515e+01  3.65335580e+03  1.63648721e+00
  2.03184458e+00  3.74788564e-03  9.62883687e-01 -6.03614068e-01
  9.09465583e-01]",3,Red-Silver
184,[0 4 0 ... 0 4 0],4,/Users/davidesalvi/Desktop/stage_project_py/images_notonlygood/AllGood/20211013 - Flipoff e Cap Parma - 19 - Trasparente - Nero - Argento - 32 mm - 1000 ml/Product_Prod0020_Cam00_Pre00_Img000_ResM001_ResImg000.png,1024,1280,3,286525.57,628,484,302,89.0,89.0,81.0,639.0,744.0,790.0,25.0,27.0,28.0,[0. 0. 0. ... 0. 0. 0.],0.999999999989659,0.0007283322934066,0.0182742176497003,0.0660292869477639,[34.  0.  0. ...  5.  0.  0.],23.40218,38.741856,"[ 7.37986063e-01  1.83188761e+01  9.90968999e-01  1.01414709e+03
  8.96235575e-01  2.44036725e+01  4.03826946e+03  1.64247011e+00
  2.02207014e+00  4.06987340e-03  9.52475379e-01 -6.09113309e-01
  9.10833949e-01]",3,Red-Silver
